Device/Package xc7z020clg484 9/18/2012 10:07:35                                                                                              
                                                                                                    
Pin   Pin Name                 Memory Byte Group  Bank  VCCAUX Group  Super Logic Region  I/O Type  No-Connect
P4    GND                      NA                 NA    NA            NA                  NA        NA
P8    GND                      NA                 NA    NA            NA                  NA        NA
P10   GND                      NA                 NA    NA            NA                  NA        NA
P12   GND                      NA                 NA    NA            NA                  NA        NA
P14   GND                      NA                 NA    NA            NA                  NA        NA
R9    GND                      NA                 NA    NA            NA                  NA        NA
R11   GND                      NA                 NA    NA            NA                  NA        NA
R13   GND                      NA                 NA    NA            NA                  NA        NA
R17   GND                      NA                 NA    NA            NA                  NA        NA
T20   GND                      NA                 NA    NA            NA                  NA        NA
U3    GND                      NA                 NA    NA            NA                  NA        NA
U13   GND                      NA                 NA    NA            NA                  NA        NA
V6    GND                      NA                 NA    NA            NA                  NA        NA
V16   GND                      NA                 NA    NA            NA                  NA        NA
W9    GND                      NA                 NA    NA            NA                  NA        NA
W19   GND                      NA                 NA    NA            NA                  NA        NA
Y2    GND                      NA                 NA    NA            NA                  NA        NA
Y12   GND                      NA                 NA    NA            NA                  NA        NA
Y22   GND                      NA                 NA    NA            NA                  NA        NA
J12   VCCINT                   NA                 NA    NA            NA                  NA        NA
J14   VCCINT                   NA                 NA    NA            NA                  NA        NA
K13   VCCINT                   NA                 NA    NA            NA                  NA        NA
L14   VCCINT                   NA                 NA    NA            NA                  NA        NA
M13   VCCINT                   NA                 NA    NA            NA                  NA        NA
N14   VCCINT                   NA                 NA    NA            NA                  NA        NA
P13   VCCINT                   NA                 NA    NA            NA                  NA        NA
R14   VCCINT                   NA                 NA    NA            NA                  NA        NA
L10   VCCAUX                   NA                 NA    NA            NA                  NA        NA
N10   VCCAUX                   NA                 NA    NA            NA                  NA        NA
P11   VCCAUX                   NA                 NA    NA            NA                  NA        NA
R10   VCCAUX                   NA                 NA    NA            NA                  NA        NA
R12   VCCO_0                   NA                 0     NA            NA                  NA        NA
AA10  VCCO_13                  NA                 13    NA            NA                  NA        NA
AB3   VCCO_13                  NA                 13    NA            NA                  NA        NA
T5    VCCO_13                  NA                 13    NA            NA                  NA        NA
U8    VCCO_13                  NA                 13    NA            NA                  NA        NA
V11   VCCO_13                  NA                 13    NA            NA                  NA        NA
W4    VCCO_13                  NA                 13    NA            NA                  NA        NA
Y7    VCCO_13                  NA                 13    NA            NA                  NA        NA
AA20  VCCO_33                  NA                 33    NA            NA                  NA        NA
AB13  VCCO_33                  NA                 33    NA            NA                  NA        NA
U18   VCCO_33                  NA                 33    NA            NA                  NA        NA
V21   VCCO_33                  NA                 33    NA            NA                  NA        NA
W14   VCCO_33                  NA                 33    NA            NA                  NA        NA
Y17   VCCO_33                  NA                 33    NA            NA                  NA        NA
K17   VCCO_34                  NA                 34    NA            NA                  NA        NA
L20   VCCO_34                  NA                 34    NA            NA                  NA        NA
N16   VCCO_34                  NA                 34    NA            NA                  NA        NA
P19   VCCO_34                  NA                 34    NA            NA                  NA        NA
R22   VCCO_34                  NA                 34    NA            NA                  NA        NA
T15   VCCO_34                  NA                 34    NA            NA                  NA        NA
A20   VCCO_35                  NA                 35    NA            NA                  NA        NA
C16   VCCO_35                  NA                 35    NA            NA                  NA        NA
D19   VCCO_35                  NA                 35    NA            NA                  NA        NA
E22   VCCO_35                  NA                 35    NA            NA                  NA        NA
F15   VCCO_35                  NA                 35    NA            NA                  NA        NA
G18   VCCO_35                  NA                 35    NA            NA                  NA        NA
H21   VCCO_35                  NA                 35    NA            NA                  NA        NA
H11   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
J10   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
E2    VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
F5    VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
H1    VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
J4    VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
K7    VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
M3    VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
N6    VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
R2    VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
V1    VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
H10   VCCPLL                   NA                 NA    NA            NA                  NA        NA
K9    VCCPAUX                  NA                 NA    NA            NA                  NA        NA
M9    VCCPAUX                  NA                 NA    NA            NA                  NA        NA
P9    VCCPAUX                  NA                 NA    NA            NA                  NA        NA
T9    VCCPAUX                  NA                 NA    NA            NA                  NA        NA
G8    VCCPINT                  NA                 NA    NA            NA                  NA        NA
H9    VCCPINT                  NA                 NA    NA            NA                  NA        NA
J8    VCCPINT                  NA                 NA    NA            NA                  NA        NA
L8    VCCPINT                  NA                 NA    NA            NA                  NA        NA
N8    VCCPINT                  NA                 NA    NA            NA                  NA        NA
R8    VCCPINT                  NA                 NA    NA            NA                  NA        NA
B3    VCCO_MIO0_500            NA                 500   NA            NA                  NA        NA
C6    VCCO_MIO0_500            NA                 500   NA            NA                  NA        NA
A10   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
B13   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
D9    VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
E12   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
H7    PS_DDR_VREF0_502         NA                 502   NA            NA                  DDR       NA
P7    PS_DDR_VREF1_502         NA                 502   NA            NA                  DDR       NA
                                                                                                    
Total Number of Pins, 484                                                                                              
