Device/Package xc7z045fbg676 9/18/2012 10:02:27                                                                                              
                                                                                                    
Pin   Pin Name                 Memory Byte Group  Bank  VCCAUX Group  Super Logic Region  I/O Type  No-Connect
J23   PS_DDR_DQ7_502           NA                 502   NA            NA                  DDR       NA
J24   PS_DDR_DQ6_502           NA                 502   NA            NA                  DDR       NA
L23   PS_DDR_DQ9_502           NA                 502   NA            NA                  DDR       NA
K26   PS_DDR_DQ8_502           NA                 502   NA            NA                  DDR       NA
K23   PS_DDR_DQ11_502          NA                 502   NA            NA                  DDR       NA
M26   PS_DDR_DQ10_502          NA                 502   NA            NA                  DDR       NA
K25   PS_DDR_DM1_502           NA                 502   NA            NA                  DDR       NA
L25   PS_DDR_DQS_N1_502        NA                 502   NA            NA                  DDR       NA
L24   PS_DDR_DQS_P1_502        NA                 502   NA            NA                  DDR       NA
N24   PS_DDR_DQ13_502          NA                 502   NA            NA                  DDR       NA
M25   PS_DDR_DQ12_502          NA                 502   NA            NA                  DDR       NA
N23   PS_DDR_DQ15_502          NA                 502   NA            NA                  DDR       NA
M24   PS_DDR_DQ14_502          NA                 502   NA            NA                  DDR       NA
J20   PS_DDR_A13_502           NA                 502   NA            NA                  DDR       NA
R20   PS_DDR_A14_502           NA                 502   NA            NA                  DDR       NA
H21   PS_DDR_A11_502           NA                 502   NA            NA                  DDR       NA
P20   PS_DDR_A12_502           NA                 502   NA            NA                  DDR       NA
U20   PS_DDR_A9_502            NA                 502   NA            NA                  DDR       NA
M22   PS_DDR_A10_502           NA                 502   NA            NA                  DDR       NA
J21   PS_DDR_A7_502            NA                 502   NA            NA                  DDR       NA
T20   PS_DDR_A8_502            NA                 502   NA            NA                  DDR       NA
N22   PS_DDR_A5_502            NA                 502   NA            NA                  DDR       NA
L20   PS_DDR_A6_502            NA                 502   NA            NA                  DDR       NA
L22   PS_DDR_A3_502            NA                 502   NA            NA                  DDR       NA
M20   PS_DDR_A4_502            NA                 502   NA            NA                  DDR       NA
W21   PS_DDR_VRP_502           NA                 502   NA            NA                  DDR       NA
V21   PS_DDR_VRN_502           NA                 502   NA            NA                  DDR       NA
R21   PS_DDR_CKP_502           NA                 502   NA            NA                  DDR       NA
P21   PS_DDR_CKN_502           NA                 502   NA            NA                  DDR       NA
N21   PS_DDR_A2_502            NA                 502   NA            NA                  DDR       NA
K20   PS_DDR_A1_502            NA                 502   NA            NA                  DDR       NA
K22   PS_DDR_A0_502            NA                 502   NA            NA                  DDR       NA
R22   PS_DDR_BA2_502           NA                 502   NA            NA                  DDR       NA
T22   PS_DDR_BA1_502           NA                 502   NA            NA                  DDR       NA
U22   PS_DDR_BA0_502           NA                 502   NA            NA                  DDR       NA
Y22   PS_DDR_ODT_502           NA                 502   NA            NA                  DDR       NA
Y21   PS_DDR_CS_B_502          NA                 502   NA            NA                  DDR       NA
U21   PS_DDR_CKE_502           NA                 502   NA            NA                  DDR       NA
V22   PS_DDR_WE_B_502          NA                 502   NA            NA                  DDR       NA
Y23   PS_DDR_CAS_B_502         NA                 502   NA            NA                  DDR       NA
V23   PS_DDR_RAS_B_502         NA                 502   NA            NA                  DDR       NA
R26   PS_DDR_DQ16_502          NA                 502   NA            NA                  DDR       NA
P24   PS_DDR_DQ17_502          NA                 502   NA            NA                  DDR       NA
N26   PS_DDR_DQ18_502          NA                 502   NA            NA                  DDR       NA
P23   PS_DDR_DQ19_502          NA                 502   NA            NA                  DDR       NA
P26   PS_DDR_DM2_502           NA                 502   NA            NA                  DDR       NA
P25   PS_DDR_DQS_P2_502        NA                 502   NA            NA                  DDR       NA
R25   PS_DDR_DQS_N2_502        NA                 502   NA            NA                  DDR       NA
T24   PS_DDR_DQ20_502          NA                 502   NA            NA                  DDR       NA
T25   PS_DDR_DQ21_502          NA                 502   NA            NA                  DDR       NA
T23   PS_DDR_DQ22_502          NA                 502   NA            NA                  DDR       NA
R23   PS_DDR_DQ23_502          NA                 502   NA            NA                  DDR       NA
V24   PS_DDR_DQ24_502          NA                 502   NA            NA                  DDR       NA
U26   PS_DDR_DQ25_502          NA                 502   NA            NA                  DDR       NA
U24   PS_DDR_DQ26_502          NA                 502   NA            NA                  DDR       NA
U25   PS_DDR_DQ27_502          NA                 502   NA            NA                  DDR       NA
V26   PS_DDR_DM3_502           NA                 502   NA            NA                  DDR       NA
W24   PS_DDR_DQS_P3_502        NA                 502   NA            NA                  DDR       NA
W25   PS_DDR_DQS_N3_502        NA                 502   NA            NA                  DDR       NA
W26   PS_DDR_DQ28_502          NA                 502   NA            NA                  DDR       NA
Y25   PS_DDR_DQ29_502          NA                 502   NA            NA                  DDR       NA
Y26   PS_DDR_DQ30_502          NA                 502   NA            NA                  DDR       NA
W23   PS_DDR_DQ31_502          NA                 502   NA            NA                  DDR       NA
AA4   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AA8   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AB6   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AC8   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AD6   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AE8   MGTAVCC                  NA                 NA    NA            NA                  NA        NA
R4    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
T6    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
U4    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
Y6    MGTAVCC                  NA                 NA    NA            NA                  NA        NA
AB2   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AC4   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AD2   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AE4   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AF2   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
AF6   MGTAVTT                  NA                 NA    NA            NA                  NA        NA
T2    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
V2    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
W4    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
Y2    MGTAVTT                  NA                 NA    NA            NA                  NA        NA
V6    MGTVCCAUX                NA                 NA    NA            NA                  NA        NA
A1    GND                      NA                 NA    NA            NA                  NA        NA
A11   GND                      NA                 NA    NA            NA                  NA        NA
A21   GND                      NA                 NA    NA            NA                  NA        NA
AA11  GND                      NA                 NA    NA            NA                  NA        NA
AA21  GND                      NA                 NA    NA            NA                  NA        NA
AA3   GND                      NA                 NA    NA            NA                  NA        NA
AA7   GND                      NA                 NA    NA            NA                  NA        NA
AA9   GND                      NA                 NA    NA            NA                  NA        NA
AB1   GND                      NA                 NA    NA            NA                  NA        NA
AB18  GND                      NA                 NA    NA            NA                  NA        NA
AB5   GND                      NA                 NA    NA            NA                  NA        NA
AB9   GND                      NA                 NA    NA            NA                  NA        NA
AC15  GND                      NA                 NA    NA            NA                  NA        NA
AC25  GND                      NA                 NA    NA            NA                  NA        NA
AC3   GND                      NA                 NA    NA            NA                  NA        NA
AC7   GND                      NA                 NA    NA            NA                  NA        NA
AC9   GND                      NA                 NA    NA            NA                  NA        NA
AD1   GND                      NA                 NA    NA            NA                  NA        NA
AD12  GND                      NA                 NA    NA            NA                  NA        NA
AD22  GND                      NA                 NA    NA            NA                  NA        NA
AD5   GND                      NA                 NA    NA            NA                  NA        NA
AD9   GND                      NA                 NA    NA            NA                  NA        NA
AE19  GND                      NA                 NA    NA            NA                  NA        NA
AE3   GND                      NA                 NA    NA            NA                  NA        NA
AE7   GND                      NA                 NA    NA            NA                  NA        NA
AE9   GND                      NA                 NA    NA            NA                  NA        NA
AF1   GND                      NA                 NA    NA            NA                  NA        NA
AF16  GND                      NA                 NA    NA            NA                  NA        NA
AF26  GND                      NA                 NA    NA            NA                  NA        NA
AF5   GND                      NA                 NA    NA            NA                  NA        NA
AF9   GND                      NA                 NA    NA            NA                  NA        NA
B18   GND                      NA                 NA    NA            NA                  NA        NA
B8    GND                      NA                 NA    NA            NA                  NA        NA
C15   GND                      NA                 NA    NA            NA                  NA        NA
C25   GND                      NA                 NA    NA            NA                  NA        NA
C5    GND                      NA                 NA    NA            NA                  NA        NA
D12   GND                      NA                 NA    NA            NA                  NA        NA
D2    GND                      NA                 NA    NA            NA                  NA        NA
D22   GND                      NA                 NA    NA            NA                  NA        NA
E19   GND                      NA                 NA    NA            NA                  NA        NA
E9    GND                      NA                 NA    NA            NA                  NA        NA
F16   GND                      NA                 NA    NA            NA                  NA        NA
F26   GND                      NA                 NA    NA            NA                  NA        NA
F6    GND                      NA                 NA    NA            NA                  NA        NA
G13   GND                      NA                 NA    NA            NA                  NA        NA
G23   GND                      NA                 NA    NA            NA                  NA        NA
G3    GND                      NA                 NA    NA            NA                  NA        NA
H10   GND                      NA                 NA    NA            NA                  NA        NA
H20   GND                      NA                 NA    NA            NA                  NA        NA
J17   GND                      NA                 NA    NA            NA                  NA        NA
J7    GND                      NA                 NA    NA            NA                  NA        NA
K14   GND                      NA                 NA    NA            NA                  NA        NA
K24   GND                      NA                 NA    NA            NA                  NA        NA
K4    GND                      NA                 NA    NA            NA                  NA        NA
L1    GND                      NA                 NA    NA            NA                  NA        NA
L10   GND                      NA                 NA    NA            NA                  NA        NA
L12   GND                      NA                 NA    NA            NA                  NA        NA
L14   GND                      NA                 NA    NA            NA                  NA        NA
L16   GND                      NA                 NA    NA            NA                  NA        NA
L18   GND                      NA                 NA    NA            NA                  NA        NA
L21   GND                      NA                 NA    NA            NA                  NA        NA
M11   GND                      NA                 NA    NA            NA                  NA        NA
M15   GND                      NA                 NA    NA            NA                  NA        NA
M17   GND                      NA                 NA    NA            NA                  NA        NA
M19   GND                      NA                 NA    NA            NA                  NA        NA
M9    GND                      NA                 NA    NA            NA                  NA        NA
N10   GND                      NA                 NA    NA            NA                  NA        NA
N12   GND                      NA                 NA    NA            NA                  NA        NA
N16   GND                      NA                 NA    NA            NA                  NA        NA
N18   GND                      NA                 NA    NA            NA                  NA        NA
N25   GND                      NA                 NA    NA            NA                  NA        NA
N5    GND                      NA                 NA    NA            NA                  NA        NA
P1    GND                      NA                 NA    NA            NA                  NA        NA
P11   GND                      NA                 NA    NA            NA                  NA        NA
P15   GND                      NA                 NA    NA            NA                  NA        NA
P17   GND                      NA                 NA    NA            NA                  NA        NA
P19   GND                      NA                 NA    NA            NA                  NA        NA
P2    GND                      NA                 NA    NA            NA                  NA        NA
P22   GND                      NA                 NA    NA            NA                  NA        NA
P3    GND                      NA                 NA    NA            NA                  NA        NA
P4    GND                      NA                 NA    NA            NA                  NA        NA
P5    GND                      NA                 NA    NA            NA                  NA        NA
P6    GND                      NA                 NA    NA            NA                  NA        NA
P7    GND                      NA                 NA    NA            NA                  NA        NA
P9    GND                      NA                 NA    NA            NA                  NA        NA
R10   GND                      NA                 NA    NA            NA                  NA        NA
R12   GND                      NA                 NA    NA            NA                  NA        NA
R16   GND                      NA                 NA    NA            NA                  NA        NA
R18   GND                      NA                 NA    NA            NA                  NA        NA
R3    GND                      NA                 NA    NA            NA                  NA        NA
R7    GND                      NA                 NA    NA            NA                  NA        NA
T1    GND                      NA                 NA    NA            NA                  NA        NA
T11   GND                      NA                 NA    NA            NA                  NA        NA
T13   GND                      NA                 NA    NA            NA                  NA        NA
T15   GND                      NA                 NA    NA            NA                  NA        NA
T17   GND                      NA                 NA    NA            NA                  NA        NA
T19   GND                      NA                 NA    NA            NA                  NA        NA
T26   GND                      NA                 NA    NA            NA                  NA        NA
T5    GND                      NA                 NA    NA            NA                  NA        NA
T9    GND                      NA                 NA    NA            NA                  NA        NA
U10   GND                      NA                 NA    NA            NA                  NA        NA
U12   GND                      NA                 NA    NA            NA                  NA        NA
U14   GND                      NA                 NA    NA            NA                  NA        NA
U16   GND                      NA                 NA    NA            NA                  NA        NA
U18   GND                      NA                 NA    NA            NA                  NA        NA
U23   GND                      NA                 NA    NA            NA                  NA        NA
U3    GND                      NA                 NA    NA            NA                  NA        NA
U7    GND                      NA                 NA    NA            NA                  NA        NA
V1    GND                      NA                 NA    NA            NA                  NA        NA
V17   GND                      NA                 NA    NA            NA                  NA        NA
V20   GND                      NA                 NA    NA            NA                  NA        NA
V5    GND                      NA                 NA    NA            NA                  NA        NA
V7    GND                      NA                 NA    NA            NA                  NA        NA
W3    GND                      NA                 NA    NA            NA                  NA        NA
W7    GND                      NA                 NA    NA            NA                  NA        NA
Y1    GND                      NA                 NA    NA            NA                  NA        NA
Y14   GND                      NA                 NA    NA            NA                  NA        NA
Y24   GND                      NA                 NA    NA            NA                  NA        NA
Y5    GND                      NA                 NA    NA            NA                  NA        NA
Y7    GND                      NA                 NA    NA            NA                  NA        NA
Y8    GND                      NA                 NA    NA            NA                  NA        NA
Y9    GND                      NA                 NA    NA            NA                  NA        NA
L11   VCCINT                   NA                 NA    NA            NA                  NA        NA
L13   VCCINT                   NA                 NA    NA            NA                  NA        NA
L15   VCCINT                   NA                 NA    NA            NA                  NA        NA
M12   VCCINT                   NA                 NA    NA            NA                  NA        NA
N11   VCCINT                   NA                 NA    NA            NA                  NA        NA
N15   VCCINT                   NA                 NA    NA            NA                  NA        NA
P12   VCCINT                   NA                 NA    NA            NA                  NA        NA
R11   VCCINT                   NA                 NA    NA            NA                  NA        NA
R15   VCCINT                   NA                 NA    NA            NA                  NA        NA
T12   VCCINT                   NA                 NA    NA            NA                  NA        NA
T14   VCCINT                   NA                 NA    NA            NA                  NA        NA
U11   VCCINT                   NA                 NA    NA            NA                  NA        NA
U13   VCCINT                   NA                 NA    NA            NA                  NA        NA
U15   VCCINT                   NA                 NA    NA            NA                  NA        NA
N9    VCCAUX                   NA                 NA    NA            NA                  NA        NA
P8    VCCAUX                   NA                 NA    NA            NA                  NA        NA
R9    VCCAUX                   NA                 NA    NA            NA                  NA        NA
T8    VCCAUX                   NA                 NA    NA            NA                  NA        NA
U9    VCCAUX                   NA                 NA    NA            NA                  NA        NA
V10   VCCAUX                   NA                 NA    NA            NA                  NA        NA
M10   VCCAUX_IO_G0             NA                 NA    NA            NA                  NA        NA
P10   VCCAUX_IO_G0             NA                 NA    NA            NA                  NA        NA
T10   VCCAUX_IO_G0             NA                 NA    NA            NA                  NA        NA
V12   VCCO_0                   NA                 0     NA            NA                  NA        NA
V14   VCCO_0                   NA                 0     NA            NA                  NA        NA
AA16  VCCO_12                  NA                 12    NA            NA                  NA        NA
AB13  VCCO_12                  NA                 12    NA            NA                  NA        NA
AC10  VCCO_12                  NA                 12    NA            NA                  NA        NA
AD17  VCCO_12                  NA                 12    NA            NA                  NA        NA
AE14  VCCO_12                  NA                 12    NA            NA                  NA        NA
AF11  VCCO_12                  NA                 12    NA            NA                  NA        NA
AA26  VCCO_13                  NA                 13    NA            NA                  NA        NA
AB23  VCCO_13                  NA                 13    NA            NA                  NA        NA
AC20  VCCO_13                  NA                 13    NA            NA                  NA        NA
AE24  VCCO_13                  NA                 13    NA            NA                  NA        NA
AF21  VCCO_13                  NA                 13    NA            NA                  NA        NA
Y19   VCCO_13                  NA                 13    NA            NA                  NA        NA
E4    VCCO_33                  NA                 33    NA            NA                  NA        NA
F1    VCCO_33                  NA                 33    NA            NA                  NA        NA
H5    VCCO_33                  NA                 33    NA            NA                  NA        NA
J2    VCCO_33                  NA                 33    NA            NA                  NA        NA
L6    VCCO_33                  NA                 33    NA            NA                  NA        NA
M3    VCCO_33                  NA                 33    NA            NA                  NA        NA
A6    VCCO_34                  NA                 34    NA            NA                  NA        NA
B3    VCCO_34                  NA                 34    NA            NA                  NA        NA
C10   VCCO_34                  NA                 34    NA            NA                  NA        NA
D7    VCCO_34                  NA                 34    NA            NA                  NA        NA
G8    VCCO_34                  NA                 34    NA            NA                  NA        NA
K9    VCCO_34                  NA                 34    NA            NA                  NA        NA
A16   VCCO_35                  NA                 35    NA            NA                  NA        NA
B13   VCCO_35                  NA                 35    NA            NA                  NA        NA
E14   VCCO_35                  NA                 35    NA            NA                  NA        NA
F11   VCCO_35                  NA                 35    NA            NA                  NA        NA
H15   VCCO_35                  NA                 35    NA            NA                  NA        NA
J12   VCCO_35                  NA                 35    NA            NA                  NA        NA
M16   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
P16   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
T16   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
V16   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
H25   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
J22   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
L26   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
M23   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
N20   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
R24   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
T21   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
V25   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
W22   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
L19   VCCPAUX                  NA                 NA    NA            NA                  NA        NA
N19   VCCPAUX                  NA                 NA    NA            NA                  NA        NA
R19   VCCPAUX                  NA                 NA    NA            NA                  NA        NA
U19   VCCPAUX                  NA                 NA    NA            NA                  NA        NA
L17   VCCPINT                  NA                 NA    NA            NA                  NA        NA
N17   VCCPINT                  NA                 NA    NA            NA                  NA        NA
P18   VCCPINT                  NA                 NA    NA            NA                  NA        NA
R17   VCCPINT                  NA                 NA    NA            NA                  NA        NA
T18   VCCPINT                  NA                 NA    NA            NA                  NA        NA
U17   VCCPINT                  NA                 NA    NA            NA                  NA        NA
M18   VCCPLL                   NA                 NA    NA            NA                  NA        NA
A26   VCCO_MIO0_500            NA                 500   NA            NA                  NA        NA
B23   VCCO_MIO0_500            NA                 500   NA            NA                  NA        NA
E24   VCCO_MIO0_500            NA                 500   NA            NA                  NA        NA
C20   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
D17   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
F21   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
G18   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
K18   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
K21   PS_DDR_VREF0_502         NA                 502   NA            NA                  DDR       NA
M21   PS_DDR_VREF1_502         NA                 502   NA            NA                  DDR       NA
                                                                                                    
Total Number of Pins, 676                                                                                              
