Device/Package xc7z045ffg900 9/18/2012 09:53:04                                                                                              
                                                                                                    
Pin   Pin Name                 Memory Byte Group  Bank  VCCAUX Group  Super Logic Region  I/O Type  No-Connect
Y13   VCCO_0                   NA                 0     NA            NA                  NA        NA
Y15   VCCO_0                   NA                 0     NA            NA                  NA        NA
AA16  VCCO_10                  NA                 10    NA            NA                  NA        NA
AB13  VCCO_10                  NA                 10    NA            NA                  NA        NA
AD17  VCCO_10                  NA                 10    NA            NA                  NA        NA
AE14  VCCO_10                  NA                 10    NA            NA                  NA        NA
AG18  VCCO_10                  NA                 10    NA            NA                  NA        NA
AH15  VCCO_10                  NA                 10    NA            NA                  NA        NA
AJ12  VCCO_10                  NA                 10    NA            NA                  NA        NA
AB23  VCCO_11                  NA                 11    NA            NA                  NA        NA
AE24  VCCO_11                  NA                 11    NA            NA                  NA        NA
AF21  VCCO_11                  NA                 11    NA            NA                  NA        NA
AH25  VCCO_11                  NA                 11    NA            NA                  NA        NA
AJ22  VCCO_11                  NA                 11    NA            NA                  NA        NA
AK19  VCCO_11                  NA                 11    NA            NA                  NA        NA
W22   VCCO_11                  NA                 11    NA            NA                  NA        NA
AA26  VCCO_12                  NA                 12    NA            NA                  NA        NA
AC30  VCCO_12                  NA                 12    NA            NA                  NA        NA
AD27  VCCO_12                  NA                 12    NA            NA                  NA        NA
AG28  VCCO_12                  NA                 12    NA            NA                  NA        NA
AK29  VCCO_12                  NA                 12    NA            NA                  NA        NA
Y29   VCCO_12                  NA                 12    NA            NA                  NA        NA
N30   VCCO_13                  NA                 13    NA            NA                  NA        NA
P27   VCCO_13                  NA                 13    NA            NA                  NA        NA
R24   VCCO_13                  NA                 13    NA            NA                  NA        NA
T21   VCCO_13                  NA                 13    NA            NA                  NA        NA
U28   VCCO_13                  NA                 13    NA            NA                  NA        NA
V25   VCCO_13                  NA                 13    NA            NA                  NA        NA
B3    VCCO_33                  NA                 33    NA            NA                  NA        NA
E4    VCCO_33                  NA                 33    NA            NA                  NA        NA
F1    VCCO_33                  NA                 33    NA            NA                  NA        NA
H5    VCCO_33                  NA                 33    NA            NA                  NA        NA
J2    VCCO_33                  NA                 33    NA            NA                  NA        NA
L6    VCCO_33                  NA                 33    NA            NA                  NA        NA
A6    VCCO_34                  NA                 34    NA            NA                  NA        NA
C10   VCCO_34                  NA                 34    NA            NA                  NA        NA
D7    VCCO_34                  NA                 34    NA            NA                  NA        NA
F11   VCCO_34                  NA                 34    NA            NA                  NA        NA
G8    VCCO_34                  NA                 34    NA            NA                  NA        NA
J12   VCCO_34                  NA                 34    NA            NA                  NA        NA
K9    VCCO_34                  NA                 34    NA            NA                  NA        NA
A16   VCCO_35                  NA                 35    NA            NA                  NA        NA
B13   VCCO_35                  NA                 35    NA            NA                  NA        NA
D17   VCCO_35                  NA                 35    NA            NA                  NA        NA
E14   VCCO_35                  NA                 35    NA            NA                  NA        NA
H15   VCCO_35                  NA                 35    NA            NA                  NA        NA
L16   VCCO_35                  NA                 35    NA            NA                  NA        NA
AC20  VCCO_9                   NA                 9     NA            NA                  NA        NA
Y19   VCCO_9                   NA                 9     NA            NA                  NA        NA
V17   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
V19   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
W18   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
W20   VCCBRAM                  NA                 NA    NA            NA                  NA        NA
A26   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
C30   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
D27   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
G28   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
H25   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
K29   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
L26   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
M23   VCCO_DDR_502             NA                 502   NA            NA                  NA        NA
N20   VCCPAUX                  NA                 NA    NA            NA                  NA        NA
P19   VCCPAUX                  NA                 NA    NA            NA                  NA        NA
R20   VCCPAUX                  NA                 NA    NA            NA                  NA        NA
U20   VCCPAUX                  NA                 NA    NA            NA                  NA        NA
N16   VCCPINT                  NA                 NA    NA            NA                  NA        NA
P17   VCCPINT                  NA                 NA    NA            NA                  NA        NA
R18   VCCPINT                  NA                 NA    NA            NA                  NA        NA
T17   VCCPINT                  NA                 NA    NA            NA                  NA        NA
T19   VCCPINT                  NA                 NA    NA            NA                  NA        NA
U18   VCCPINT                  NA                 NA    NA            NA                  NA        NA
N18   VCCPLL                   NA                 NA    NA            NA                  NA        NA
B23   VCCO_MIO0_500            NA                 500   NA            NA                  NA        NA
E24   VCCO_MIO0_500            NA                 500   NA            NA                  NA        NA
F21   VCCO_MIO0_500            NA                 500   NA            NA                  NA        NA
C20   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
G18   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
J22   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
K19   VCCO_MIO1_501            NA                 501   NA            NA                  NA        NA
L22   PS_DDR_VREF0_502         NA                 502   NA            NA                  DDR       NA
L24   PS_DDR_VREF1_502         NA                 502   NA            NA                  DDR       NA
                                                                                                    
Total Number of Pins, 900                                                                                              
